tokenNumber,name,field,phrase,raw,textScore,imagePath,imageUrl
9878,drifella 2 #9878,background_plus,skull dice,skull dice,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfdLNK37AQEnFxewoZ17JXDZBV9UV7acAtM5quYrFLuB/image.png,https://nftstorage.link/ipfs/bafybeidnsdyes4vi2bgfslhntr5syy3orbog3ksuadqrky4rri6kro2qoq/9878.png
9878,drifella 2 #9878,right_hand,hxh wolf,hxh wolf,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfdLNK37AQEnFxewoZ17JXDZBV9UV7acAtM5quYrFLuB/image.png,https://nftstorage.link/ipfs/bafybeidnsdyes4vi2bgfslhntr5syy3orbog3ksuadqrky4rri6kro2qoq/9878.png
9878,drifella 2 #9878,background,handshake,handshake,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfdLNK37AQEnFxewoZ17JXDZBV9UV7acAtM5quYrFLuB/image.png,https://nftstorage.link/ipfs/bafybeidnsdyes4vi2bgfslhntr5syy3orbog3ksuadqrky4rri6kro2qoq/9878.png
5144,drifella 2 #5144,cloth,honor thy father bloody shirt,honor thy father bloody shirt,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hfo8n2yk1CxHKhujPUbowATbpXUe3aiRuoJeB1dgnfHJ/image.png,https://nftstorage.link/ipfs/bafybeie36rdoiawfwafetph533p2hmlruof6xbdady4bcisjhclhljhsz4/5144.png
5144,drifella 2 #5144,head,i feel like dying hat,i feel like dying hat,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hfo8n2yk1CxHKhujPUbowATbpXUe3aiRuoJeB1dgnfHJ/image.png,https://nftstorage.link/ipfs/bafybeie36rdoiawfwafetph533p2hmlruof6xbdady4bcisjhclhljhsz4/5144.png
5144,drifella 2 #5144,left_hand,shiny punk espeon,shiny punk espeon,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hfo8n2yk1CxHKhujPUbowATbpXUe3aiRuoJeB1dgnfHJ/image.png,https://nftstorage.link/ipfs/bafybeie36rdoiawfwafetph533p2hmlruof6xbdady4bcisjhclhljhsz4/5144.png
5144,drifella 2 #5144,overlay,lock and key,lock and key,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hfo8n2yk1CxHKhujPUbowATbpXUe3aiRuoJeB1dgnfHJ/image.png,https://nftstorage.link/ipfs/bafybeie36rdoiawfwafetph533p2hmlruof6xbdady4bcisjhclhljhsz4/5144.png
5144,drifella 2 #5144,background,overgrowth,overgrowth,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hfo8n2yk1CxHKhujPUbowATbpXUe3aiRuoJeB1dgnfHJ/image.png,https://nftstorage.link/ipfs/bafybeie36rdoiawfwafetph533p2hmlruof6xbdady4bcisjhclhljhsz4/5144.png
5144,drifella 2 #5144,mouth,teeth,teeth,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hfo8n2yk1CxHKhujPUbowATbpXUe3aiRuoJeB1dgnfHJ/image.png,https://nftstorage.link/ipfs/bafybeie36rdoiawfwafetph533p2hmlruof6xbdady4bcisjhclhljhsz4/5144.png
792,drifella 2 #792,background,earl chart painting in my living room,earl chart painting in my living room,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HftDKuqbFfjCp1ha69bj6w1jut1Z1WhH2FRDtSB8uxcu/image.png,https://nftstorage.link/ipfs/bafybeigclnbbvekd32a3cnvic2e5xffcbat6nxzqdneilip7k3rvqqbpba/792.png
792,drifella 2 #792,overlay,imagine fentanyl here,imagine fentanyl here,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HftDKuqbFfjCp1ha69bj6w1jut1Z1WhH2FRDtSB8uxcu/image.png,https://nftstorage.link/ipfs/bafybeigclnbbvekd32a3cnvic2e5xffcbat6nxzqdneilip7k3rvqqbpba/792.png
792,drifella 2 #792,head,ny cap,ny cap,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HftDKuqbFfjCp1ha69bj6w1jut1Z1WhH2FRDtSB8uxcu/image.png,https://nftstorage.link/ipfs/bafybeigclnbbvekd32a3cnvic2e5xffcbat6nxzqdneilip7k3rvqqbpba/792.png
792,drifella 2 #792,right_hand,joker card,joker card,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HftDKuqbFfjCp1ha69bj6w1jut1Z1WhH2FRDtSB8uxcu/image.png,https://nftstorage.link/ipfs/bafybeigclnbbvekd32a3cnvic2e5xffcbat6nxzqdneilip7k3rvqqbpba/792.png
792,drifella 2 #792,cloth,superman,superman,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HftDKuqbFfjCp1ha69bj6w1jut1Z1WhH2FRDtSB8uxcu/image.png,https://nftstorage.link/ipfs/bafybeigclnbbvekd32a3cnvic2e5xffcbat6nxzqdneilip7k3rvqqbpba/792.png
792,drifella 2 #792,left_hand,biscuit,biscuit$8,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HftDKuqbFfjCp1ha69bj6w1jut1Z1WhH2FRDtSB8uxcu/image.png,https://nftstorage.link/ipfs/bafybeigclnbbvekd32a3cnvic2e5xffcbat6nxzqdneilip7k3rvqqbpba/792.png
792,drifella 2 #792,mouth,fang,fang$1,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HftDKuqbFfjCp1ha69bj6w1jut1Z1WhH2FRDtSB8uxcu/image.png,https://nftstorage.link/ipfs/bafybeigclnbbvekd32a3cnvic2e5xffcbat6nxzqdneilip7k3rvqqbpba/792.png
1682,drifella 2 #1682,cloth,dont care shirt,dont care shirt,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfuryU5EsqVpVP8BWK4zAv93wP2P64jb7A6bzCKVhdeH/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/1682.png
1682,drifella 2 #1682,overlay,conciousness energy grid,conciousness energy grid,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfuryU5EsqVpVP8BWK4zAv93wP2P64jb7A6bzCKVhdeH/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/1682.png
1682,drifella 2 #1682,mouth,demon grin,demon grin$1,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfuryU5EsqVpVP8BWK4zAv93wP2P64jb7A6bzCKVhdeH/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/1682.png
1682,drifella 2 #1682,right_hand,guinea pig,guinea pig,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfuryU5EsqVpVP8BWK4zAv93wP2P64jb7A6bzCKVhdeH/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/1682.png
1682,drifella 2 #1682,background,painterly,painterly,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfuryU5EsqVpVP8BWK4zAv93wP2P64jb7A6bzCKVhdeH/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/1682.png
1682,drifella 2 #1682,head,glove,glove,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfuryU5EsqVpVP8BWK4zAv93wP2P64jb7A6bzCKVhdeH/image.png,https://nftstorage.link/ipfs/bafybeigukn4lxsbwhxbs7sy2xwnq4ujdcrv24lx452yvrpsa6tlocclyui/1682.png
6274,drifella 2 #6274,background,earl chart painting in my living room,earl chart painting in my living room,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfwCFNVDPZrgvbwkkV47PTyTD2gc7xH1De9fQbSC68kx/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/6274.png
6274,drifella 2 #6274,mouth,anime with blood,anime with blood$1,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfwCFNVDPZrgvbwkkV47PTyTD2gc7xH1De9fQbSC68kx/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/6274.png
6274,drifella 2 #6274,cloth,backwards pill cyber jac,backwards pill cyber jac,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfwCFNVDPZrgvbwkkV47PTyTD2gc7xH1De9fQbSC68kx/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/6274.png
6274,drifella 2 #6274,right_hand,community rpg shoutsout community,community rpg shoutsout community$6,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfwCFNVDPZrgvbwkkV47PTyTD2gc7xH1De9fQbSC68kx/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/6274.png
6274,drifella 2 #6274,left_hand,crunch bar,crunch bar,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfwCFNVDPZrgvbwkkV47PTyTD2gc7xH1De9fQbSC68kx/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/6274.png
6274,drifella 2 #6274,background_plus,sans,sans$2,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HfwCFNVDPZrgvbwkkV47PTyTD2gc7xH1De9fQbSC68kx/image.png,https://nftstorage.link/ipfs/bafybeigtmwts4flu6bk7nntcipixslrbvgeyaudaonb76emgiyomebkv7a/6274.png
3795,drifella 2 #3795,head,my call of duty,my call of duty$12,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hg3anA89XuxxgGi2DpBFhfd5Ma9q47WAuRhDh3v6ZJVZ/image.png,https://nftstorage.link/ipfs/bafybeiapefjjio7uihxr5w5odaqjbp3ygleo67yge5etmsbm4ve2wirnim/3795.png
3795,drifella 2 #3795,mouth,sweeper manga,sweeper manga,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hg3anA89XuxxgGi2DpBFhfd5Ma9q47WAuRhDh3v6ZJVZ/image.png,https://nftstorage.link/ipfs/bafybeiapefjjio7uihxr5w5odaqjbp3ygleo67yge5etmsbm4ve2wirnim/3795.png
3795,drifella 2 #3795,background,church graveyards,church graveyards,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hg3anA89XuxxgGi2DpBFhfd5Ma9q47WAuRhDh3v6ZJVZ/image.png,https://nftstorage.link/ipfs/bafybeiapefjjio7uihxr5w5odaqjbp3ygleo67yge5etmsbm4ve2wirnim/3795.png
3795,drifella 2 #3795,left_hand,money spread,money spread,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hg3anA89XuxxgGi2DpBFhfd5Ma9q47WAuRhDh3v6ZJVZ/image.png,https://nftstorage.link/ipfs/bafybeiapefjjio7uihxr5w5odaqjbp3ygleo67yge5etmsbm4ve2wirnim/3795.png
3795,drifella 2 #3795,background_plus,slimes,slimes,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hg3anA89XuxxgGi2DpBFhfd5Ma9q47WAuRhDh3v6ZJVZ/image.png,https://nftstorage.link/ipfs/bafybeiapefjjio7uihxr5w5odaqjbp3ygleo67yge5etmsbm4ve2wirnim/3795.png
3795,drifella 2 #3795,cloth,cyborg,cyborg,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hg3anA89XuxxgGi2DpBFhfd5Ma9q47WAuRhDh3v6ZJVZ/image.png,https://nftstorage.link/ipfs/bafybeiapefjjio7uihxr5w5odaqjbp3ygleo67yge5etmsbm4ve2wirnim/3795.png
5623,drifella 2 #5623,overlay,youre in her dms im letting greed corrupt me,youre in her dms im letting greed corrupt me,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgXrdueYxrDw792JBQwKmr6S22oBnz3zjTj8Gmn2nBkv/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/5623.png
5623,drifella 2 #5623,cloth,lean beef patty,lean beef patty,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgXrdueYxrDw792JBQwKmr6S22oBnz3zjTj8Gmn2nBkv/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/5623.png
5623,drifella 2 #5623,head,aura crown of thorns,aura crown of thorns,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgXrdueYxrDw792JBQwKmr6S22oBnz3zjTj8Gmn2nBkv/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/5623.png
5623,drifella 2 #5623,left_hand,scardey cat,scardey cat$10,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgXrdueYxrDw792JBQwKmr6S22oBnz3zjTj8Gmn2nBkv/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/5623.png
5623,drifella 2 #5623,mouth,toon spiky,toon spiky,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgXrdueYxrDw792JBQwKmr6S22oBnz3zjTj8Gmn2nBkv/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/5623.png
5623,drifella 2 #5623,background,black,black$1,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgXrdueYxrDw792JBQwKmr6S22oBnz3zjTj8Gmn2nBkv/image.png,https://nftstorage.link/ipfs/bafybeibdw4awsmyv7gy4rfjud7xqeill7zzsp55krpgx6mg665vqohyv7a/5623.png
255,drifella 2 #255,right_hand,feeding roach,feeding roach,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgZG95psFudVQsr57vi9urHAz4Bdr2d4kmh15cxSbMw6/image.png,https://nftstorage.link/ipfs/bafybeihlumm5smsu4udjw7liuaxokrebewtytszgbwhrlnrlrwky7mnfie/255.png
255,drifella 2 #255,head,alien hat,alien hat,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgZG95psFudVQsr57vi9urHAz4Bdr2d4kmh15cxSbMw6/image.png,https://nftstorage.link/ipfs/bafybeihlumm5smsu4udjw7liuaxokrebewtytszgbwhrlnrlrwky7mnfie/255.png
255,drifella 2 #255,background,handshake,handshake,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgZG95psFudVQsr57vi9urHAz4Bdr2d4kmh15cxSbMw6/image.png,https://nftstorage.link/ipfs/bafybeihlumm5smsu4udjw7liuaxokrebewtytszgbwhrlnrlrwky7mnfie/255.png
255,drifella 2 #255,cloth,ye,ye,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgZG95psFudVQsr57vi9urHAz4Bdr2d4kmh15cxSbMw6/image.png,https://nftstorage.link/ipfs/bafybeihlumm5smsu4udjw7liuaxokrebewtytszgbwhrlnrlrwky7mnfie/255.png
255,drifella 2 #255,mouth,ye,ye,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgZG95psFudVQsr57vi9urHAz4Bdr2d4kmh15cxSbMw6/image.png,https://nftstorage.link/ipfs/bafybeihlumm5smsu4udjw7liuaxokrebewtytszgbwhrlnrlrwky7mnfie/255.png
5183,drifella 2 #5183,left_hand,btc fear greed index,btc fear greed index$10,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgds61HzgLKiyYwmR3LdQHCL1n5JkDBd9V7y4NfTFif4/image.png,https://nftstorage.link/ipfs/bafybeifzbfwrurzuhvxjmchjngburivacnggw5bnro45yn44ghf3nebvpa/5183.png
5183,drifella 2 #5183,background,spiky yung lean bladee,spiky yung lean bladee$1,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgds61HzgLKiyYwmR3LdQHCL1n5JkDBd9V7y4NfTFif4/image.png,https://nftstorage.link/ipfs/bafybeifzbfwrurzuhvxjmchjngburivacnggw5bnro45yn44ghf3nebvpa/5183.png
5183,drifella 2 #5183,mouth,milady happy,milady happy$1,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgds61HzgLKiyYwmR3LdQHCL1n5JkDBd9V7y4NfTFif4/image.png,https://nftstorage.link/ipfs/bafybeifzbfwrurzuhvxjmchjngburivacnggw5bnro45yn44ghf3nebvpa/5183.png
5183,drifella 2 #5183,right_hand,drifella birth,drifella birth$1,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgds61HzgLKiyYwmR3LdQHCL1n5JkDBd9V7y4NfTFif4/image.png,https://nftstorage.link/ipfs/bafybeifzbfwrurzuhvxjmchjngburivacnggw5bnro45yn44ghf3nebvpa/5183.png
5183,drifella 2 #5183,background_plus,toon world,toon world,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgds61HzgLKiyYwmR3LdQHCL1n5JkDBd9V7y4NfTFif4/image.png,https://nftstorage.link/ipfs/bafybeifzbfwrurzuhvxjmchjngburivacnggw5bnro45yn44ghf3nebvpa/5183.png
5183,drifella 2 #5183,cloth,duck camo,duck camo,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgds61HzgLKiyYwmR3LdQHCL1n5JkDBd9V7y4NfTFif4/image.png,https://nftstorage.link/ipfs/bafybeifzbfwrurzuhvxjmchjngburivacnggw5bnro45yn44ghf3nebvpa/5183.png
4743,drifella 2 #4743,head,aura ear muffs,aura ear muffs,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgdwv9rQvYg9mdAwZXgsF7sWnb8UAMtANC2Ne7pagPq7/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/4743.png
4743,drifella 2 #4743,background,elixir wall,elixir wall,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgdwv9rQvYg9mdAwZXgsF7sWnb8UAMtANC2Ne7pagPq7/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/4743.png
4743,drifella 2 #4743,left_hand,dragon pet,dragon pet,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgdwv9rQvYg9mdAwZXgsF7sWnb8UAMtANC2Ne7pagPq7/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/4743.png
4743,drifella 2 #4743,mouth,ghost,ghost,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/Hgdwv9rQvYg9mdAwZXgsF7sWnb8UAMtANC2Ne7pagPq7/image.png,https://nftstorage.link/ipfs/bafybeigav45hojt4dtg4bpf42lzdazxfxxcd2qvvikn7gbjrxq5nj5e3fm/4743.png
9035,drifella 2 #9035,background,white house mcdonalds order,white house mcdonalds order,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgmBVcFzXct3bk2uBeRL1H2PuPHUFNc473cPTnFFxoHx/image.png,https://nftstorage.link/ipfs/bafybeiguvf567kev6pdhdlov25h5jztl5vm6zs3xcxraf7sbln4isqxmbm/9035.png
9035,drifella 2 #9035,cloth,cyborg,cyborg,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgmBVcFzXct3bk2uBeRL1H2PuPHUFNc473cPTnFFxoHx/image.png,https://nftstorage.link/ipfs/bafybeiguvf567kev6pdhdlov25h5jztl5vm6zs3xcxraf7sbln4isqxmbm/9035.png
9035,drifella 2 #9035,head,ghostface,ghostface,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgmBVcFzXct3bk2uBeRL1H2PuPHUFNc473cPTnFFxoHx/image.png,https://nftstorage.link/ipfs/bafybeiguvf567kev6pdhdlov25h5jztl5vm6zs3xcxraf7sbln4isqxmbm/9035.png
9035,drifella 2 #9035,left_hand,peace,peace$11,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgmBVcFzXct3bk2uBeRL1H2PuPHUFNc473cPTnFFxoHx/image.png,https://nftstorage.link/ipfs/bafybeiguvf567kev6pdhdlov25h5jztl5vm6zs3xcxraf7sbln4isqxmbm/9035.png
9035,drifella 2 #9035,mouth,cubone,cubone,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgmBVcFzXct3bk2uBeRL1H2PuPHUFNc473cPTnFFxoHx/image.png,https://nftstorage.link/ipfs/bafybeiguvf567kev6pdhdlov25h5jztl5vm6zs3xcxraf7sbln4isqxmbm/9035.png
7329,drifella 2 #7329,cloth,winter jacket,winter jacket$7,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguaooVFATWhayW36bAXKM4YUniLYyzRixJ8oWuH7q2d/image.png,https://nftstorage.link/ipfs/bafybeihr3orvi4e6f2dq5xopu3mgap6hmryh627qovsmkeiirhog36kj3e/7329.png
7329,drifella 2 #7329,background,blue skull,blue skull,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguaooVFATWhayW36bAXKM4YUniLYyzRixJ8oWuH7q2d/image.png,https://nftstorage.link/ipfs/bafybeihr3orvi4e6f2dq5xopu3mgap6hmryh627qovsmkeiirhog36kj3e/7329.png
7329,drifella 2 #7329,head,frank mask,frank mask,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguaooVFATWhayW36bAXKM4YUniLYyzRixJ8oWuH7q2d/image.png,https://nftstorage.link/ipfs/bafybeihr3orvi4e6f2dq5xopu3mgap6hmryh627qovsmkeiirhog36kj3e/7329.png
7329,drifella 2 #7329,left_hand,tiger paws,tiger paws,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguaooVFATWhayW36bAXKM4YUniLYyzRixJ8oWuH7q2d/image.png,https://nftstorage.link/ipfs/bafybeihr3orvi4e6f2dq5xopu3mgap6hmryh627qovsmkeiirhog36kj3e/7329.png
7329,drifella 2 #7329,mouth,gold grill,gold grill,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguaooVFATWhayW36bAXKM4YUniLYyzRixJ8oWuH7q2d/image.png,https://nftstorage.link/ipfs/bafybeihr3orvi4e6f2dq5xopu3mgap6hmryh627qovsmkeiirhog36kj3e/7329.png
7329,drifella 2 #7329,overlay,over 9000,over 9000,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguaooVFATWhayW36bAXKM4YUniLYyzRixJ8oWuH7q2d/image.png,https://nftstorage.link/ipfs/bafybeihr3orvi4e6f2dq5xopu3mgap6hmryh627qovsmkeiirhog36kj3e/7329.png
1851,drifella 2 #1851,background,perfect blue bathroom,perfect blue bathroom,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguufpeqULe6RRhoxncYmbvGeSyGS4wujRherkrwCUAJ/image.png,https://nftstorage.link/ipfs/bafybeicgzx6f5kxdxvgicxndyvy475wnegomt2syaronrztlfdkw6zsuyi/1851.png
1851,drifella 2 #1851,cloth,general with gun,general with gun,5,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguufpeqULe6RRhoxncYmbvGeSyGS4wujRherkrwCUAJ/image.png,https://nftstorage.link/ipfs/bafybeicgzx6f5kxdxvgicxndyvy475wnegomt2syaronrztlfdkw6zsuyi/1851.png
1851,drifella 2 #1851,mouth,side smile,side smile$1,3,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguufpeqULe6RRhoxncYmbvGeSyGS4wujRherkrwCUAJ/image.png,https://nftstorage.link/ipfs/bafybeicgzx6f5kxdxvgicxndyvy475wnegomt2syaronrztlfdkw6zsuyi/1851.png
1851,drifella 2 #1851,right_hand,threesum,threesum,0,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HguufpeqULe6RRhoxncYmbvGeSyGS4wujRherkrwCUAJ/image.png,https://nftstorage.link/ipfs/bafybeicgzx6f5kxdxvgicxndyvy475wnegomt2syaronrztlfdkw6zsuyi/1851.png
5742,drifella 2 #5742,cloth,swagtoshi nakamoto,swagtoshi nakamoto,8,/Users/nickgeorge-studio/Projects/swagbound-new/swagbound-og-assets/lsw-corpus/output/drifella2/HgvPZW3e4FmvKnKMnrZTqoETC2R9E4hNqmkCe5wqxGM5/image.png,https://nftstorage.link/ipfs/bafybeiaarktkrgijguhpkh7oc5nvxjisjt5rerrxsgngsqplpiswhcg6r4/5742.png
